"time","intensity","A"
1,0.004272461,0
2,0.004577637,-0.0299632437073876
3,0.004272461,0
4,0.0045776365,-0.0299631962708493
5,0.0039672855,0.0321846520945642
6,0.0039672855,0.0321846520945642
7,0.0039672855,0.0321846520945642
8,0.003967285,0.0321847068290305
9,0.003967285,0.0321847068290305
10,0.004272461,0
11,0.003967285,0.0321847068290305
12,0.003967285,0.0321847068290305
13,0.003967285,0.0321847068290305
14,0.003967285,0.0321847068290305
15,0.003967285,0.0321847068290305
16,0.003967285,0.0321847068290305
17,0.004272461,0
18,0.0036621095,0.066946781159803
19,0.004272461,0
20,0.0033569335,0.104735369001781
21,0.0030517575,0.146128086503103
22,0.0033569335,0.104735369001781
23,0.0033569335,0.104735369001781
24,0.0030517575,0.146128086503103
25,0.002746582,0.191885537533327
26,0.003051758,0.146128015348294
27,0.0030517575,0.146128086503103
28,0.002746582,0.191885537533327
29,0.0030517575,0.146128086503103
30,0.002746582,0.191885537533327
31,0.0030517575,0.146128086503103
32,0.0030517575,0.146128086503103
33,0.003051758,0.146128015348294
34,0.003051758,0.146128015348294
35,0.0030517575,0.146128086503103
36,0.0033569335,0.104735369001781
37,0.0024414065,0.24303801056765
38,0.0021362305,0.301029995663981
39,0.0024414065,0.24303801056765
40,0.0021362305,0.301029995663981
41,0.0021362305,0.301029995663981
42,0.0018310545,0.367976836119459
43,0.0021362305,0.301029995663981
44,0.001831055,0.367976717528117
45,0.0018310545,0.367976836119459
46,0.0018310545,0.367976836119459
47,0.0018310545,0.367976836119459
48,0.0021362305,0.301029995663981
49,0.0021362305,0.301029995663981
50,0.002441406,0.243038099511159
51,0.002441406,0.243038099511159
52,0.0021362305,0.301029995663981
53,0.0021362305,0.301029995663981
54,0.0018310545,0.367976836119459
55,0.0018310545,0.367976836119459
56,0.0015258788,0.447158067936121
57,0.001525879,0.447158011012275
58,0.0009155273,0.66900680806517
59,0.001525879,0.447158011012275
60,0.001525879,0.447158011012275
61,0.001525879,0.447158011012275
62,0.0012207033,0.544067988442931
63,0.0012207033,0.544067988442931
64,0.0018310545,0.367976836119459
65,0.001525879,0.447158011012275
66,0.0021362305,0.301029995663981
67,0.001525879,0.447158011012275
68,0.001525879,0.447158011012275
69,0.001831055,0.367976717528117
70,0.0018310545,0.367976836119459
71,0.0012207033,0.544067988442931
72,0.0015258788,0.447158067936121
73,0.0012207033,0.544067988442931
74,0.0009155273,0.66900680806517
75,0.0009155273,0.66900680806517
76,0.001220703,0.544068095175141
77,0.0012207033,0.544067988442931
78,0.001525879,0.447158011012275
79,0.0012207033,0.544067988442931
80,0.0012207033,0.544067988442931
81,0.0012207033,0.544067988442931
82,0.001525879,0.447158011012275
83,0.001220703,0.544068095175141
84,0.001525879,0.447158011012275
85,0.001220703,0.544068095175141
86,0.001525879,0.447158011012275
87,0.0012207033,0.544067988442931
88,0.0012207033,0.544067988442931
89,0.0012207033,0.544067988442931
90,0.0009155275,0.669006713192098
91,0.0009155273,0.66900680806517
92,0.0006103516,0.845098019684313
93,0.0009155273,0.66900680806517
94,0.0009155273,0.66900680806517
95,0.0009155273,0.66900680806517
96,0.0009155275,0.669006713192098
97,0.0009155273,0.66900680806517
98,0.0012207033,0.544067988442931
99,0.0012207033,0.544067988442931
100,0.0009155273,0.66900680806517
101,0.001220703,0.544068095175141
102,0.001525879,0.447158011012275
103,0.0009155273,0.66900680806517
104,0.0012207033,0.544067988442931
105,0.0009155275,0.669006713192098
106,0.0009155275,0.669006713192098
107,0.0006103515,0.845098090839122
108,0.0006103516,0.845098019684313
109,0.0006103516,0.845098019684313
